,temp_raw,temp_seas,temp_resid
2026-02-12 21:00:00+00:00,5.15,1.6454933391129138,3.504506756254518
2026-02-12 22:00:00+00:00,2.85,1.4493748353760905,1.400625069256478
2026-02-12 23:00:00+00:00,2.2,1.3231429446031298,0.8768571030805861
2026-02-13 00:00:00+00:00,1.5,1.2395213607945352,0.26047863920546477
2026-02-13 01:00:00+00:00,1.3,1.160506603101296,0.13949334921498813
2026-02-13 02:00:00+00:00,1.05,1.0530747265233042,-0.00307477420702007
2026-02-13 03:00:00+00:00,0.6,0.9126618455869169,-0.31266182174505897
2026-02-13 04:00:00+00:00,0.6,0.7807227389255327,-0.18072271508367477
2026-02-13 05:00:00+00:00,0.6,0.7423320571492937,-0.14233203330743582
2026-02-13 06:00:00+00:00,0.55,0.8986745464219561,-0.34867453450102714
2026-02-13 07:00:00+00:00,0.45,1.3229695302096396,-0.8729695421305685
2026-02-13 08:00:00+00:00,0.8,2.0191835030436085,-1.2191834911226795
2026-02-13 09:00:00+00:00,1.1,2.9042281893877586,-1.8042281655459007
2026-02-13 10:00:00+00:00,1.55,3.8246914547348174,-2.2746915024185332
2026-02-13 11:00:00+00:00,2.05,4.603106811595694,-2.55310685927941
2026-02-13 12:00:00+00:00,1.35,5.0946381323390675,-3.7446381084972096
2026-02-13 13:00:00+00:00,1.3,5.230264442694853,-3.930264490378569
2026-02-13 14:00:00+00:00,0.95,5.029518737444473,-4.079518749365402
2026-02-13 15:00:00+00:00,0.8,4.580678476580033,-3.780678464659104
2026-02-13 16:00:00+00:00,0.65,4.001065938076169,-3.351065961918027
2026-02-13 17:00:00+00:00,0.5,3.397240641000246,-2.897240641000246
2026-02-13 18:00:00+00:00,0.35,2.841341547062473,-2.4913415530229375
2026-02-13 19:00:00+00:00,0.3,2.3686429730359886,-2.0686429611150596
2026-02-13 20:00:00+00:00,0.25,1.9894982020320588,-1.7394982020320588
2026-02-13 21:00:00+00:00,0.25,1.7030247784515802,-1.4530247784515802
2026-02-13 22:00:00+00:00,0.25,1.5027873021115257,-1.2527873021115257
2026-02-13 23:00:00+00:00,0.3,1.373555291062464,-1.073555279141535
2026-02-14 00:00:00+00:00,0.25,1.2866503820880164,-1.0366503820880164
2026-02-14 01:00:00+00:00,0.25,1.2036490316425459,-0.9536490316425459
2026-02-14 02:00:00+00:00,0.25,1.0926074435015454,-0.8426074435015454
2026-02-14 03:00:00+00:00,0.15,0.951051456604421,-0.8010514506439566
2026-02-14 04:00:00+00:00,0.05,0.822298961842864,-0.7722989610978059
2026-02-14 05:00:00+00:00,-0.15,0.7918089770456862,-0.9418089830061507
2026-02-14 06:00:00+00:00,-0.3,0.9591708565286594,-1.2591708684495884
2026-02-14 07:00:00+00:00,-0.55,1.3946256427489432,-1.9446256546698721
2026-02-14 08:00:00+00:00,-0.25,2.099183624536833,-2.349183624536833
2026-02-14 09:00:00+00:00,0.3,2.9882646246254536,-2.6882646127045247
2026-02-14 10:00:00+00:00,0.55,3.909096580113041,-3.359096568192112
2026-02-14 11:00:00+00:00,0.95,4.686495147327609,-3.7364951592485376
2026-02-14 12:00:00+00:00,1.05,5.1781723880514745,-4.12817243573519
2026-02-14 13:00:00+00:00,0.95,5.316433888622136,-4.366433900543065
2026-02-14 14:00:00+00:00,0.75,5.12015354635446,-4.37015354635446
2026-02-14 15:00:00+00:00,0.55,4.675342468201122,-4.125342456280193
2026-02-14 16:00:00+00:00,0.05,4.096736304143846,-4.046736303398788
2026-02-14 17:00:00+00:00,-0.55,3.4894377033525847,-4.039437715273514
2026-02-14 18:00:00+00:00,-0.95,2.926048944151645,-3.876048932230716
2026-02-14 19:00:00+00:00,-1.15,2.4439331032517204,-3.5939330794098625
2026-02-14 20:00:00+00:00,-1.45,2.055987420543168,-3.5059874682268837
2026-02-14 21:00:00+00:00,-1.55,1.7629932177791616,-3.312993170095446
2026-02-14 22:00:00+00:00,-1.65,1.5585839537941264,-3.2085839299522685
2026-02-14 23:00:00+00:00,-1.9,1.4263057457464627,-3.326305721904605
2026-02-15 00:00:00+00:00,-2.15,1.33606229781539,-3.486062393182822
2026-02-15 01:00:00+00:00,-3.3,1.2490077783426226,-4.549007730658907
2026-02-15 02:00:00+00:00,-3.85,1.1342959409575295,-4.984295845590098
2026-02-15 03:00:00+00:00,-3.7,0.9915723454748164,-4.691572393158532
2026-02-15 04:00:00+00:00,-3.5,0.8660439980633705,-4.36604399806337
2026-02-15 05:00:00+00:00,-3.55,0.843559627547056,-4.39355957986334
2026-02-15 06:00:00+00:00,-3.85,1.0220911541299023,-4.872091058762471
2026-02-15 07:00:00+00:00,-3.8,1.468859750339604,-5.268859702655888
2026-02-15 08:00:00+00:00,-2.9,2.1818771380686264,-5.0818772334360585
2026-02-15 09:00:00+00:00,-1.6,3.0750478284944647,-4.675047852336323
2026-02-15 10:00:00+00:00,-0.6,3.9962453196394145,-4.5962453434812724
