,price_raw,price_seas,price_resid
2026-01-08 08:00:00+00:00,7.074116816197362,7.071599877583747,0.0025169386136152383
2026-01-08 09:00:00+00:00,7.093412931482115,7.062477864707532,0.030935066774583575
2026-01-08 10:00:00+00:00,7.108726838271137,7.056434072117532,0.05229276615360501
2026-01-08 11:00:00+00:00,7.102631034347444,7.051308477072504,0.05132255727493984
2026-01-08 12:00:00+00:00,7.104218042595011,7.0501244619402685,0.0540935806547429
2026-01-08 13:00:00+00:00,7.113972382826627,7.053806245966471,0.06016613686015582
2026-01-08 14:00:00+00:00,7.131834392521497,7.062697976289048,0.06913641623244882
2026-01-08 15:00:00+00:00,7.110255209464217,7.0709090683119635,0.039346141152253544
2026-01-08 16:00:00+00:00,7.13454816337292,7.083680925627222,0.05086723774569801
2026-01-08 17:00:00+00:00,7.146843043083483,7.080741143372877,0.0661018997106062
2026-01-08 18:00:00+00:00,7.070010173625778,7.069960525359254,4.9648266523760753e-05
2026-01-08 19:00:00+00:00,7.029795904891162,7.05777535892256,-0.027979454031397566
2026-01-08 20:00:00+00:00,7.007021260638766,7.04810188859654,-0.041080627957774674
2026-01-08 21:00:00+00:00,7.006631819029707,7.044409074509715,-0.03777725548000799
2026-01-08 22:00:00+00:00,6.99806205351323,7.033232330734696,-0.03517027722146526
2026-01-08 23:00:00+00:00,6.999020927047365,7.028687463805172,-0.02966653675780684
2026-01-09 00:00:00+00:00,6.980522352533018,7.014048613943018,-0.03352626141000048
2026-01-09 01:00:00+00:00,6.969988018848058,7.011523736452697,-0.041535717604639366
2026-01-09 02:00:00+00:00,6.962006693814053,7.008092851167206,-0.04608615735315258
2026-01-09 03:00:00+00:00,6.9525469837660685,7.00940078023425,-0.05685379646818145
2026-01-09 04:00:00+00:00,6.956459725192175,7.017066566655656,-0.060606841463481054
2026-01-09 05:00:00+00:00,6.9707488573099186,7.036890948364114,-0.06614209105419544
2026-01-09 06:00:00+00:00,6.982166776495947,7.058684314044104,-0.07651753754815704
2026-01-09 07:00:00+00:00,6.991333268637233,7.074735093787591,-0.08340182515035721
2026-01-09 08:00:00+00:00,6.995106598184865,7.06723796579974,-0.07213136761487515
2026-01-09 09:00:00+00:00,6.99712969512759,7.058121579573244,-0.060991884445654065
2026-01-09 10:00:00+00:00,6.992960024996364,7.05208151492184,-0.0591214899254755
2026-01-09 11:00:00+00:00,6.988256343132754,7.046959081451818,-0.05870273831906392
2026-01-09 12:00:00+00:00,6.989261530537275,7.04577579664506,-0.05651426610778465
2026-01-09 13:00:00+00:00,6.986511005003795,7.0494553096693116,-0.0629443046655167
2026-01-09 14:00:00+00:00,6.9867050819605385,7.058341555385302,-0.0716364734247632
2026-01-09 15:00:00+00:00,6.98692683808515,7.066547582633671,-0.07962074454852086
2026-01-09 16:00:00+00:00,6.996480187038507,7.079311561998268,-0.08283137495976067
2026-01-09 17:00:00+00:00,6.993914626430998,7.076373593063551,-0.08245896663255348
2026-01-09 18:00:00+00:00,6.99387792783655,7.065599624762237,-0.07172169692568708
2026-01-09 19:00:00+00:00,6.98799796665834,7.053421974392909,-0.06542400773456869
2026-01-09 20:00:00+00:00,6.988606890174221,7.0437544708671815,-0.05514758069296022
2026-01-09 21:00:00+00:00,6.988717563715057,7.040063934585881,-0.0513463708708235
2026-01-09 22:00:00+00:00,6.982593698579872,7.028894084861886,-0.04630038628201394
2026-01-09 23:00:00+00:00,6.983734356668447,7.024352021302034,-0.0406176646335874
2026-01-10 00:00:00+00:00,6.976758817078867,7.011362705279336,-0.034603888200469335
2026-01-10 01:00:00+00:00,6.973252715213638,7.009464500767242,-0.03621178555360416
2026-01-10 02:00:00+00:00,6.9727187098327885,7.00748492710687,-0.03476621727408169
2026-01-10 03:00:00+00:00,6.97234379886975,7.007177539608826,-0.0348337407390753
2026-01-10 04:00:00+00:00,6.971921855957054,7.007839254890289,-0.03591739893323531
2026-01-10 05:00:00+00:00,6.972043768864499,7.01000502213676,-0.03796125327226019
2026-01-10 06:00:00+00:00,6.975591481785707,7.017294033198414,-0.0417025514127074
2026-01-10 07:00:00+00:00,6.984679282395341,7.025269340085989,-0.04059005769064861
